날짜,연도,월,일,요일,주말여부,공휴일,방학,날씨,날씨_kma_단순,평균기온,최저기온,최고기온,일강수량,강수여부,폭우,일조시간_시간,운영시간_시간,실입장객
2023-08-22,2023,8,22,1,0,0,1,비,기타,29.0,26.0,32.0,0.0,0,0,11.0,9.0,233
2023-08-23,2023,8,23,2,0,0,1,비,기타,25.0,23.0,27.0,0.0,0,0,11.0,7.0,30
2023-08-24,2023,8,24,3,0,0,1,비,기타,25.0,22.0,28.0,0.0,0,0,11.0,11.0,390
2023-08-25,2023,8,25,4,0,0,1,비,기타,27.0,24.0,30.0,0.0,0,0,11.0,12.0,2473
2023-08-26,2023,8,26,5,1,0,1,흐림,기타,26.5,23.0,30.0,0.0,0,0,11.0,12.5,9649
2023-08-27,2023,8,27,6,1,0,1,흐림,기타,26.5,23.0,30.0,0.0,0,0,11.0,11.5,7344
2023-08-28,2023,8,28,0,0,0,1,비,기타,23.5,21.0,26.0,0.0,0,0,11.0,7.0,60
2023-08-29,2023,8,29,1,0,0,1,비,기타,24.5,23.0,26.0,0.0,0,0,11.0,7.0,26
2023-08-30,2023,8,30,2,0,0,1,비,기타,23.5,22.0,25.0,0.0,0,0,11.0,8.0,246
2023-08-31,2023,8,31,3,0,0,1,흐림,기타,25.0,21.0,29.0,0.0,0,0,11.0,11.0,1448
2023-09-01,2023,9,1,4,0,0,0,맑음,기타,25.0,20.0,30.0,0.0,0,0,11.0,12.0,2785
2023-09-02,2023,9,2,5,1,0,0,흐림,기타,25.5,20.0,31.0,0.0,0,0,11.0,12.5,21567
2023-09-03,2023,9,3,6,1,0,0,비,기타,26.0,23.0,29.0,0.0,0,0,11.0,12.5,15001
2023-09-04,2023,9,4,0,0,0,0,비,기타,27.0,24.0,30.0,0.0,0,0,11.0,11.0,2528
2023-09-05,2023,9,5,1,0,0,0,비,기타,29.0,25.0,33.0,0.0,0,0,11.0,11.0,1230
2023-09-06,2023,9,6,2,0,0,0,맑음,기타,28.0,24.0,32.0,0.0,0,0,11.0,11.0,1780
2023-09-07,2023,9,7,3,0,0,0,맑음,기타,26.5,21.0,32.0,0.0,0,0,11.0,11.0,2759
2023-09-08,2023,9,8,4,0,0,0,맑음,기타,25.5,20.0,31.0,0.0,0,0,11.0,12.0,2765
2023-09-09,2023,9,9,5,1,0,0,흐림,기타,26.0,21.0,31.0,0.0,0,0,11.0,12.5,15586
2023-09-10,2023,9,10,6,1,0,0,흐림,기타,26.0,22.0,30.0,0.0,0,0,11.0,12.5,11230
2023-09-11,2023,9,11,0,0,0,0,흐림,기타,26.5,23.0,30.0,0.0,0,0,11.0,11.0,1831
2023-09-12,2023,9,12,1,0,0,0,흐림,기타,26.0,22.0,30.0,0.0,0,0,11.0,11.0,1416
2023-09-13,2023,9,13,2,0,0,0,비,기타,22.5,20.0,25.0,0.0,0,0,11.0,8.0,1517
2023-09-14,2023,9,14,3,0,0,0,흐림,기타,23.0,19.0,27.0,0.0,0,0,11.0,11.0,2543
2023-09-15,2023,9,15,4,0,0,0,비,기타,22.0,20.0,24.0,0.0,0,0,11.0,9.0,2146
2023-09-16,2023,9,16,5,1,0,0,비,기타,24.5,22.0,27.0,0.0,0,0,11.0,12.5,6852
2023-09-17,2023,9,17,6,1,0,0,비,기타,25.0,22.0,28.0,0.0,0,0,11.0,12.5,6287
2023-09-18,2023,9,18,0,0,0,0,비,기타,25.5,22.0,29.0,0.0,0,0,11.0,11.0,2894
2023-09-19,2023,9,19,1,0,0,0,흐림,기타,24.5,22.0,27.0,0.0,0,0,11.0,11.0,1459
2023-09-20,2023,9,20,2,0,0,0,비,기타,21.5,19.0,24.0,0.0,0,0,11.0,8.0,497
2023-09-21,2023,9,21,3,0,0,0,흐림,기타,21.0,18.0,24.0,0.0,0,0,11.0,11.0,3495
2023-09-22,2023,9,22,4,0,0,0,맑음,기타,21.0,15.0,27.0,0.0,0,0,11.0,12.0,6381
2023-09-23,2023,9,23,5,1,0,0,흐림,기타,22.0,16.0,28.0,0.0,0,0,11.0,12.5,18758
2023-09-24,2023,9,24,6,1,0,0,흐림,기타,22.0,18.0,26.0,0.0,0,0,11.0,12.5,10935
2023-09-25,2023,9,25,0,0,0,0,비,기타,22.0,18.0,26.0,0.0,0,0,11.0,11.0,2275
2023-09-26,2023,9,26,1,0,0,0,비,기타,20.0,19.0,21.0,0.0,0,0,11.0,9.0,1072
2023-09-27,2023,9,27,2,0,0,0,비,기타,22.0,20.0,24.0,0.0,0,0,11.0,11.0,1267
2023-09-28,2023,9,28,3,0,1,0,흐림,기타,23.5,20.0,27.0,0.0,0,0,11.0,12.5,13032
2023-09-29,2023,9,29,4,0,1,0,흐림,기타,22.0,17.0,27.0,0.0,0,0,11.0,12.5,13741
2023-09-30,2023,9,30,5,1,1,0,비,기타,19.5,17.0,22.0,0.0,0,0,11.0,12.5,12315
2023-10-01,2023,10,1,6,1,0,0,맑음,기타,19.0,14.0,24.0,0.0,0,0,11.0,12.5,20086
2023-10-02,2023,10,2,0,0,1,0,맑음,기타,19.0,13.0,25.0,0.0,0,0,11.0,12.5,23822
2023-10-03,2023,10,3,1,0,1,0,흐림,기타,18.5,14.0,23.0,0.0,0,0,11.0,12.5,11245
2023-10-04,2023,10,4,2,0,0,0,비,기타,18.5,14.0,23.0,0.0,0,0,11.0,11.0,2428
2023-10-05,2023,10,5,3,0,0,0,맑음,기타,14.5,10.0,19.0,0.0,0,0,11.0,11.0,3724
2023-10-06,2023,10,6,4,0,0,0,흐림,기타,16.0,10.0,22.0,0.0,0,0,11.0,12.0,6802
2023-10-07,2023,10,7,5,1,0,0,흐림,기타,16.5,12.0,21.0,0.0,0,0,11.0,12.5,12061
2023-10-08,2023,10,8,6,1,0,0,비,기타,17.5,15.0,20.0,0.0,0,0,11.0,12.5,17256
2023-10-09,2023,10,9,0,0,1,0,비,기타,18.0,14.0,22.0,0.0,0,0,11.0,12.5,10315
2023-10-10,2023,10,10,1,0,0,0,맑음,기타,18.0,12.0,24.0,0.0,0,0,11.0,11.0,2356
2023-10-11,2023,10,11,2,0,0,0,맑음,기타,18.5,13.0,24.0,0.0,0,0,11.0,11.0,4064
2023-10-12,2023,10,12,3,0,0,0,흐림,기타,18.0,12.0,24.0,0.0,0,0,11.0,11.0,5103
2023-10-13,2023,10,13,4,0,0,0,흐림,기타,18.0,14.0,22.0,0.0,0,0,11.0,12.0,8224
2023-10-14,2023,10,14,5,1,0,0,비,기타,15.5,13.0,18.0,0.0,0,0,11.0,12.5,6893
2023-10-15,2023,10,15,6,1,0,0,맑음,기타,16.0,11.0,21.0,0.0,0,0,11.0,12.5,13757
2023-10-16,2023,10,16,0,0,0,0,맑음,기타,15.5,11.0,20.0,0.0,0,0,11.0,11.0,5628
2023-10-17,2023,10,17,1,0,0,0,맑음,기타,14.5,8.0,21.0,0.0,0,0,11.0,11.0,5316
2023-10-18,2023,10,18,2,0,0,0,흐림,기타,15.5,9.0,22.0,0.0,0,0,11.0,11.0,6501
2023-10-19,2023,10,19,3,0,0,0,비,기타,17.0,15.0,19.0,0.0,0,0,11.0,11.0,3687
2023-10-20,2023,10,20,4,0,0,0,맑음,기타,11.0,7.0,15.0,0.0,0,0,11.0,12.0,9379
2023-10-21,2023,10,21,5,1,0,0,맑음,기타,11.5,6.0,17.0,0.0,0,0,11.0,12.5,17351
2023-10-22,2023,10,22,6,1,0,0,흐림,기타,12.0,5.0,19.0,0.0,0,0,11.0,12.5,11212
2023-10-23,2023,10,23,0,0,0,0,흐림,기타,16.0,11.0,21.0,0.0,0,0,11.0,11.0,3170
2023-10-24,2023,10,24,1,0,0,0,비,기타,15.0,11.0,19.0,0.0,0,0,11.0,11.0,3679
2023-10-25,2023,10,25,2,0,0,0,흐림,기타,17.5,13.0,22.0,0.0,0,0,11.0,11.0,5031
2023-10-26,2023,10,26,3,0,0,0,비,기타,18.0,15.0,21.0,0.0,0,0,11.0,11.0,6364
2023-10-27,2023,10,27,4,0,0,0,흐림,기타,16.5,13.0,20.0,0.0,0,0,11.0,12.0,8120
2023-10-28,2023,10,28,5,1,0,0,맑음,기타,15.0,9.0,21.0,0.0,0,0,11.0,12.5,16516
2023-10-29,2023,10,29,6,1,0,0,맑음,기타,16.0,10.0,22.0,0.0,0,0,11.0,12.5,12221
2023-10-30,2023,10,30,0,0,0,0,맑음,기타,16.0,10.0,22.0,0.0,0,0,11.0,11.0,3543
2023-10-31,2023,10,31,1,0,0,0,흐림,기타,17.0,13.0,21.0,0.0,0,0,11.0,11.0,2721
2023-11-01,2023,11,1,2,0,0,0,비,기타,19.0,17.0,21.0,0.0,0,0,11.0,11.0,4284
2023-11-02,2023,11,2,3,0,0,0,흐림,기타,22.5,19.0,26.0,0.0,0,0,11.0,11.0,4595
2023-11-03,2023,11,3,4,0,0,0,비,기타,20.0,18.0,22.0,0.0,0,0,11.0,12.0,4125
2023-11-04,2023,11,4,5,1,0,0,흐림,기타,17.5,14.0,21.0,0.0,0,0,11.0,12.5,16473
2023-11-05,2023,11,5,6,1,0,0,비,기타,17.5,15.0,20.0,0.0,0,0,11.0,9.5,722
2023-11-06,2023,11,6,0,0,0,0,비,기타,13.0,7.0,19.0,0.0,0,0,11.0,9.0,510
2023-11-07,2023,11,7,1,0,0,0,맑음,기타,7.0,4.0,10.0,0.0,0,0,11.0,9.0,1190
2023-11-08,2023,11,8,2,0,0,0,흐림,기타,9.0,2.0,16.0,0.0,0,0,11.0,9.0,1648
2023-11-09,2023,11,9,3,0,0,0,비,기타,12.0,6.0,18.0,0.0,0,0,11.0,9.0,1911
2023-11-10,2023,11,10,4,0,0,0,맑음,기타,5.0,1.0,9.0,0.0,0,0,11.0,10.0,3247
2023-11-11,2023,11,11,5,1,0,0,맑음,기타,2.5,-2.0,7.0,0.0,0,0,11.0,11.0,6658
2023-11-12,2023,11,12,6,1,0,0,맑음,기타,2.0,-2.0,6.0,0.0,0,0,11.0,10.0,3470
2023-11-13,2023,11,13,0,0,0,0,맑음,기타,2.5,-2.0,7.0,0.0,0,0,11.0,9.0,1668
2023-11-14,2023,11,14,1,0,0,0,맑음,기타,5.0,-1.0,11.0,0.0,0,0,11.0,9.0,909
2023-11-15,2023,11,15,2,0,0,0,흐림,기타,7.5,2.0,13.0,0.0,0,0,11.0,9.0,1366
2023-11-16,2023,11,16,3,0,0,0,비,기타,6.5,6.0,7.0,0.0,0,0,11.0,9.0,270
2023-11-17,2023,11,17,4,0,0,0,눈,기타,2.0,-2.0,6.0,0.0,0,0,11.0,10.0,1127
2023-11-18,2023,11,18,5,1,0,0,맑음,기타,1.0,-4.0,6.0,0.0,0,0,11.0,11.0,4068
2023-11-19,2023,11,19,6,1,0,0,흐림,기타,6.5,0.0,13.0,0.0,0,0,11.0,10.0,4599
2023-11-20,2023,11,20,0,0,0,0,맑음,기타,7.5,2.0,13.0,0.0,0,0,11.0,9.0,919
2023-11-21,2023,11,21,1,0,0,0,맑음,기타,8.0,1.0,15.0,0.0,0,0,11.0,9.0,1057
2023-11-22,2023,11,22,2,0,0,0,흐림,기타,9.0,3.0,15.0,0.0,0,0,11.0,9.0,1127
2023-11-23,2023,11,23,3,0,0,0,흐림,기타,8.5,2.0,15.0,0.0,0,0,11.0,9.0,1119
2023-11-24,2023,11,24,4,0,0,0,맑음,기타,-1.0,-4.0,2.0,0.0,0,0,11.0,10.0,819
2023-11-25,2023,11,25,5,1,0,0,맑음,기타,-1.0,-6.0,4.0,0.0,0,0,11.0,11.0,4335
2023-11-26,2023,11,26,6,1,0,0,흐림,기타,3.5,0.0,7.0,0.0,0,0,11.0,10.0,3492
2023-11-27,2023,11,27,0,0,0,0,비,기타,6.5,4.0,9.0,0.0,0,0,11.0,9.0,232
2023-11-28,2023,11,28,1,0,0,0,맑음,기타,2.0,-1.0,5.0,0.0,0,0,11.0,9.0,709
2023-11-29,2023,11,29,2,0,0,0,눈,기타,-0.5,-4.0,3.0,0.0,0,0,11.0,9.0,424
2023-11-30,2023,11,30,3,0,0,0,맑음,기타,-3.5,-7.0,0.0,0.0,0,0,11.0,9.0,2181
2023-12-01,2023,12,1,4,0,0,0,맑음,기타,-3.0,-7.0,1.0,0.0,0,0,11.0,9.0,256
2023-12-02,2023,12,2,5,1,0,0,흐림,기타,2.0,-4.0,8.0,0.0,0,0,11.0,11.0,2509
2023-12-03,2023,12,3,6,1,0,0,맑음,기타,1.5,-3.0,6.0,0.0,0,0,11.0,10.0,2404
2023-12-04,2023,12,4,0,0,0,0,흐림,기타,3.0,-3.0,9.0,0.0,0,0,11.0,9.0,309
2023-12-05,2023,12,5,1,0,0,0,흐림,기타,8.5,4.0,13.0,0.0,0,0,11.0,9.0,454
2023-12-06,2023,12,6,2,0,0,0,비,기타,6.5,4.0,9.0,0.0,0,0,11.0,9.0,317
2023-12-07,2023,12,7,3,0,0,0,맑음,기타,6.0,1.0,11.0,0.0,0,0,11.0,9.0,694
2023-12-08,2023,12,8,4,0,0,0,맑음,기타,11.0,5.0,17.0,0.0,0,0,11.0,9.0,1290
2023-12-09,2023,12,9,5,1,0,0,흐림,기타,14.0,12.0,16.0,0.0,0,0,11.0,11.0,8390
2023-12-10,2023,12,10,6,1,0,0,흐림,기타,11.5,7.0,16.0,0.0,0,0,11.0,10.0,7001
2023-12-11,2023,12,11,0,0,0,0,비,기타,8.5,5.0,12.0,0.0,0,0,11.0,7.0,43
2023-12-12,2023,12,12,1,0,0,0,비,기타,6.5,4.0,9.0,0.0,0,0,11.0,9.0,437
2023-12-13,2023,12,13,2,0,0,0,흐림,기타,6.5,3.0,10.0,0.0,0,0,11.0,9.0,856
2023-12-14,2023,12,14,3,0,0,0,비,기타,7.5,6.0,9.0,0.0,0,0,11.0,7.0,278
2023-12-15,2023,12,15,4,0,0,0,비,기타,5.0,4.0,6.0,0.0,0,0,11.0,7.0,1034
2023-12-16,2023,12,16,5,1,0,0,눈,기타,-3.0,-10.0,4.0,0.0,0,0,11.0,10.0,2482
2023-12-17,2023,12,17,6,1,0,0,맑음,기타,-9.0,-12.0,-6.0,0.0,0,0,11.0,9.0,511
2023-12-18,2023,12,18,0,0,0,0,흐림,기타,-8.0,-12.0,-4.0,0.0,0,0,11.0,9.0,266
2023-12-19,2023,12,19,1,0,0,0,눈,기타,-4.0,-8.0,0.0,0.0,0,0,11.0,9.0,342
2023-12-20,2023,12,20,2,0,0,0,눈,기타,-7.0,-12.0,-2.0,0.0,0,0,11.0,9.0,246
2023-12-21,2023,12,21,3,0,0,0,맑음,기타,-11.0,-14.0,-8.0,0.0,0,0,11.0,9.0,496
2023-12-22,2023,12,22,4,0,0,0,맑음,기타,-11.5,-15.0,-8.0,0.0,0,0,11.0,9.0,287
2023-12-23,2023,12,23,5,1,0,0,맑음,기타,-7.0,-13.0,-1.0,0.0,0,0,11.0,11.0,2866
2023-12-24,2023,12,24,6,1,0,0,흐림,기타,-1.5,-6.0,3.0,0.0,0,0,11.0,11.0,11233
2023-12-25,2023,12,25,0,0,1,0,눈,기타,-0.5,-3.0,2.0,0.0,0,0,11.0,10.0,6562
2023-12-26,2023,12,26,1,0,0,0,흐림,기타,2.0,-3.0,7.0,0.0,0,0,11.0,9.0,2179
2023-12-27,2023,12,27,2,0,0,0,맑음,기타,2.0,-3.0,7.0,0.0,0,0,11.0,9.0,1931
2023-12-28,2023,12,28,3,0,0,0,흐림,기타,1.0,-2.0,4.0,0.0,0,0,11.0,9.0,2429
2023-12-29,2023,12,29,4,0,0,0,흐림,기타,2.0,-1.0,5.0,0.0,0,0,11.0,9.0,4808
2023-12-30,2023,12,30,5,1,0,0,눈,기타,0.5,-1.0,2.0,0.0,0,0,11.0,11.0,7900
2023-12-31,2023,12,31,6,1,0,0,눈,기타,2.5,1.0,4.0,0.0,0,0,11.0,11.0,6069
2024-01-01,2024,1,1,0,0,1,1,흐림,비,3.3,-0.3,7.3,0.0,0,0,9.616666666666667,10.0,5848
2024-01-02,2024,1,2,1,0,0,1,흐림,비,2.9,2.2,4.3,0.0,0,0,9.633333333333333,9.0,1753
2024-01-03,2024,1,3,2,0,0,1,눈,눈,1.8,-1.1,4.0,0.6,1,0,9.633333333333333,9.0,939
2024-01-04,2024,1,4,3,0,0,1,흐림,안개,1.4,-3.3,4.7,0.0,0,0,9.65,9.0,2361
2024-01-05,2024,1,5,4,0,0,1,흐림,비,5.0,1.4,9.1,0.0,0,0,9.666666666666666,9.0,2171
2024-01-06,2024,1,6,5,1,0,1,맑음,눈,0.7,-2.7,5.2,2.4,1,0,9.683333333333334,11.0,8029
2024-01-07,2024,1,7,6,1,0,1,맑음,안개,-4.4,-8.3,-0.9,0.0,0,0,9.7,10.0,3496
2024-01-08,2024,1,8,0,0,0,1,흐림,기타,-4.7,-10.3,0.0,0.0,0,0,9.716666666666667,9.0,649
2024-01-09,2024,1,9,1,0,0,1,눈,눈,-0.6,-1.9,0.4,1.6,1,0,9.733333333333333,9.0,481
2024-01-10,2024,1,10,2,0,0,1,흐림,안개,-1.0,-4.1,3.3,0.0,0,0,9.75,9.0,1061
2024-01-11,2024,1,11,3,0,0,1,흐림,안개,1.7,-2.4,4.5,0.0,0,0,9.766666666666667,9.0,1632
2024-01-12,2024,1,12,4,0,0,1,맑음,안개,0.9,-1.4,4.2,0.0,0,0,9.783333333333333,9.0,2801
2024-01-13,2024,1,13,5,1,0,1,맑음,기타,0.4,-3.8,6.4,0.0,0,0,9.8,11.0,10175
2024-01-14,2024,1,14,6,1,0,1,비,눈,-0.6,-3.3,2.4,3.1,1,0,9.833333333333334,10.0,1950
2024-01-15,2024,1,15,0,0,0,1,맑음,기타,-3.7,-6.9,0.9,0.0,0,0,9.85,9.0,907
2024-01-16,2024,1,16,1,0,0,1,맑음,기타,-2.1,-7.2,4.3,0.0,0,0,9.866666666666667,9.0,1916
2024-01-17,2024,1,17,2,0,0,1,눈,눈,0.6,-2.3,1.9,9.7,1,0,9.9,9.0,874
2024-01-18,2024,1,18,3,0,0,1,흐림,비,4.5,1.4,9.4,0.5,1,0,9.916666666666666,9.0,1897
2024-01-19,2024,1,19,4,0,0,1,흐림,기타,5.4,4.0,9.0,0.0,0,0,9.933333333333334,9.0,3472
2024-01-20,2024,1,20,5,1,0,1,비,눈,3.4,1.9,4.9,0.4,1,0,9.966666666666667,10.0,9560
2024-01-21,2024,1,21,6,1,0,1,눈,눈,1.7,-2.4,4.3,0.4,1,0,9.983333333333333,10.0,5067
2024-01-22,2024,1,22,0,0,0,1,눈,눈,-8.7,-11.9,-2.4,0.2,1,0,10.016666666666667,9.0,506
2024-01-23,2024,1,23,1,0,0,1,맑음,기타,-11.7,-14.0,-8.2,0.0,0,0,10.033333333333333,9.0,233
2024-01-24,2024,1,24,2,0,0,1,맑음,기타,-8.0,-11.2,-3.7,0.0,0,0,10.066666666666666,9.0,488
2024-01-25,2024,1,25,3,0,0,1,맑음,기타,-5.3,-9.7,-0.5,0.0,0,0,10.1,9.0,515
2024-01-26,2024,1,26,4,0,0,1,맑음,안개,-1.7,-6.9,4.0,0.0,0,0,10.116666666666667,9.0,2432
2024-01-27,2024,1,27,5,1,0,1,흐림,안개,-0.5,-4.6,4.6,0.0,0,0,10.15,11.0,10101
2024-01-28,2024,1,28,6,1,0,1,맑음,기타,-1.5,-5.0,3.8,0.0,0,0,10.183333333333334,10.0,6247
2024-01-29,2024,1,29,0,0,0,1,맑음,기타,-0.4,-4.8,4.6,0.0,0,0,10.216666666666667,9.0,1295
2024-01-30,2024,1,30,1,0,0,1,맑음,안개,1.4,-4.0,8.1,0.0,0,0,10.25,9.0,1399
2024-01-31,2024,1,31,2,0,0,1,흐림,안개,4.7,0.7,10.6,0.0,0,0,10.283333333333333,9.0,1848
2024-02-01,2024,2,1,3,0,0,1,흐림,안개,2.4,-1.3,8.2,0.0,0,0,10.316666666666666,9.0,1503
2024-02-02,2024,2,2,4,0,0,1,흐림,안개,3.1,0.7,7.9,0.0,0,0,10.333333333333334,9.0,2859
2024-02-03,2024,2,3,5,1,0,1,비,비,4.7,-0.2,8.3,0.0,0,0,10.366666666666667,11.0,7915
2024-02-04,2024,2,4,6,1,0,1,흐림,기타,7.3,3.7,12.2,0.0,0,0,10.4,10.0,7204
2024-02-05,2024,2,5,0,0,0,1,눈,눈,2.7,0.1,6.6,3.9,1,0,10.433333333333334,9.0,146
2024-02-06,2024,2,6,1,0,0,1,비,눈,1.2,0.0,2.9,0.2,1,0,10.466666666666667,9.0,985
2024-02-07,2024,2,7,2,0,0,1,눈,눈,0.6,-0.9,2.7,0.0,0,0,10.516666666666667,9.0,924
2024-02-08,2024,2,8,3,0,0,1,맑음,안개,0.6,-3.0,6.2,0.0,0,0,10.55,9.0,1458
2024-02-09,2024,2,9,4,0,1,1,흐림,안개,1.1,-2.5,6.1,0.0,0,0,10.583333333333334,11.0,4792
2024-02-10,2024,2,10,5,1,1,1,맑음,안개,1.7,-1.5,7.4,0.0,0,0,10.616666666666667,11.0,4344
2024-02-11,2024,2,11,6,1,1,1,맑음,눈,1.0,-3.1,5.5,0.0,0,0,10.65,11.0,6413
2024-02-12,2024,2,12,0,0,1,1,맑음,안개,3.5,-2.9,10.5,0.0,0,0,10.683333333333334,10.0,7341
2024-02-13,2024,2,13,1,0,0,1,흐림,안개,8.2,2.0,13.7,0.0,0,0,10.716666666666667,9.0,2654
2024-02-14,2024,2,14,2,0,0,1,흐림,안개,12.9,8.8,18.3,0.0,0,0,10.75,9.0,1988
2024-02-15,2024,2,15,3,0,0,1,눈,눈,4.5,0.6,11.6,10.9,1,0,10.783333333333333,8.0,165
2024-02-16,2024,2,16,4,0,0,1,맑음,안개,2.3,-1.5,8.1,0.0,0,0,10.833333333333334,9.0,2978
2024-02-17,2024,2,17,5,1,0,1,맑음,안개,4.4,-1.2,11.7,0.0,0,0,10.866666666666667,11.0,11433
2024-02-18,2024,2,18,6,1,0,1,비,비,6.2,1.2,9.4,17.1,1,0,10.916666666666666,10.0,5543
2024-02-19,2024,2,19,0,0,0,1,비,비,9.1,4.2,11.9,8.9,1,0,10.95,9.0,159
2024-02-20,2024,2,20,1,0,0,1,비,비,4.3,2.8,6.8,2.6,1,0,10.983333333333333,9.0,1106
2024-02-21,2024,2,21,2,0,0,1,눈,눈,1.9,0.0,4.0,17.8,1,0,11.033333333333333,7.0,835
2024-02-22,2024,2,22,3,0,0,1,눈,눈,0.2,-1.1,1.6,8.8,1,0,11.066666666666666,9.0,415
2024-02-23,2024,2,23,4,0,0,1,흐림,눈,1.8,-1.0,6.1,0.4,1,0,11.1,10.0,2076
2024-02-24,2024,2,24,5,1,0,1,비,눈,2.0,-1.3,5.9,2.3,1,0,11.15,11.0,9103
2024-02-25,2024,2,25,6,1,0,1,흐림,눈,2.8,0.8,5.9,1.8,1,0,11.183333333333334,10.0,5598
2024-02-26,2024,2,26,0,0,0,1,맑음,안개,3.8,-1.2,9.7,0.0,0,0,11.216666666666667,9.0,3404
2024-02-27,2024,2,27,1,0,0,1,흐림,기타,5.3,1.2,9.8,0.0,0,0,11.25,9.0,3904
2024-02-28,2024,2,28,2,0,0,1,흐림,기타,6.4,3.2,10.1,0.0,0,0,11.3,9.0,4931
2024-02-29,2024,2,29,3,0,0,1,흐림,안개,4.8,0.3,9.6,0.0,0,0,11.333333333333334,9.0,4243
2024-03-01,2024,3,1,4,0,1,0,맑음,기타,-4.1,-7.1,0.3,0.0,0,0,11.383333333333333,11.0,4726
2024-03-02,2024,3,2,5,1,0,0,눈,눈,-0.5,-8.1,4.1,0.0,0,0,11.416666666666666,11.0,3293
2024-03-03,2024,3,3,6,1,0,0,맑음,안개,4.0,0.4,7.8,0.0,0,0,11.45,10.0,3461
2024-03-04,2024,3,4,0,0,0,0,흐림,안개,5.4,-1.8,11.7,0.0,0,0,11.5,10.0,629
2024-03-05,2024,3,5,1,0,0,0,비,기타,8.0,5.5,11.0,0.0,0,0,11.533333333333333,10.0,103
2024-03-06,2024,3,6,2,0,0,0,흐림,기타,6.2,2.5,10.3,0.0,0,0,11.583333333333334,10.0,278
2024-03-07,2024,3,7,3,0,0,0,비,눈,3.9,1.2,8.2,2.1,1,0,11.616666666666667,9.0,178
2024-03-08,2024,3,8,4,0,0,0,맑음,안개,2.1,-0.7,6.5,0.0,0,0,11.666666666666666,10.0,327
2024-03-09,2024,3,9,5,1,0,0,맑음,기타,2.0,-2.1,7.1,0.0,0,0,11.7,11.0,3535
2024-03-10,2024,3,10,6,1,0,0,맑음,기타,4.2,-1.8,10.6,0.0,0,0,11.733333333333333,10.0,4936
2024-03-11,2024,3,11,0,0,0,0,흐림,기타,6.2,2.0,10.8,0.0,0,0,11.783333333333333,9.0,357
2024-03-12,2024,3,12,1,0,0,0,비,비,6.6,4.4,10.0,2.1,1,0,11.8,9.0,115
2024-03-13,2024,3,13,2,0,0,0,맑음,기타,6.5,1.3,12.0,0.0,0,0,11.85,9.0,399
2024-03-14,2024,3,14,3,0,0,0,맑음,안개,8.5,3.4,15.4,0.0,0,0,11.883333333333333,9.0,513
2024-03-15,2024,3,15,4,0,0,0,맑음,안개,8.9,4.0,14.5,0.0,0,0,11.933333333333334,9.0,1065
2024-03-16,2024,3,16,5,1,0,0,흐림,안개,10.9,4.4,18.3,0.0,0,0,11.966666666666667,11.0,11980
2024-03-17,2024,3,17,6,1,0,0,흐림,비,8.8,5.4,12.2,0.1,1,0,12.016666666666667,10.0,5810
2024-03-18,2024,3,18,0,0,0,0,맑음,기타,7.1,1.4,13.2,0.0,0,0,12.05,9.0,510
2024-03-19,2024,3,19,1,0,0,0,비,비,6.7,3.9,9.8,0.2,1,0,12.1,9.0,181
2024-03-20,2024,3,20,2,0,0,0,맑음,기타,4.4,1.2,8.7,0.0,0,0,12.133333333333333,9.0,316
2024-03-21,2024,3,21,3,0,0,0,맑음,기타,5.0,-1.2,11.5,0.0,0,0,12.183333333333334,9.0,438
2024-03-22,2024,3,22,4,0,0,0,비,비,10.4,3.8,15.2,5.4,1,0,12.216666666666667,9.0,526
2024-03-23,2024,3,23,5,1,0,0,흐림,비,13.0,9.3,18.2,0.1,1,0,12.266666666666667,11.0,11949
2024-03-24,2024,3,24,6,1,0,0,흐림,기타,16.2,10.5,23.4,0.0,0,0,12.3,11.0,12751
2024-03-25,2024,3,25,0,0,0,0,비,비,10.6,6.7,14.5,5.1,1,0,12.35,9.0,372
2024-03-26,2024,3,26,1,0,0,0,비,비,7.4,3.2,12.4,11.5,1,0,12.366666666666667,10.0,411
2024-03-27,2024,3,27,2,0,0,0,흐림,기타,10.4,4.4,16.2,0.0,0,0,12.416666666666666,10.0,1068
2024-03-28,2024,3,28,3,0,0,0,비,비,10.3,7.8,12.2,1.9,1,0,12.45,9.0,258
2024-03-29,2024,3,29,4,0,0,0,비,비,7.6,5.0,12.3,1.4,1,0,12.5,11.0,1478
2024-03-30,2024,3,30,5,1,0,0,비,기타,8.8,3.0,15.6,0.0,0,0,12.533333333333333,11.0,10455
2024-03-31,2024,3,31,6,1,0,0,맑음,기타,10.6,3.4,17.7,0.0,0,0,12.583333333333334,11.0,10340
2024-04-01,2024,4,1,0,0,0,0,맑음,기타,12.2,5.5,19.0,0.0,0,0,12.616666666666667,11.0,2028
2024-04-02,2024,4,2,1,0,0,0,흐림,기타,15.4,7.0,23.9,0.0,0,0,12.666666666666666,11.0,1804
2024-04-03,2024,4,3,2,0,0,0,비,비,16.6,13.9,19.7,0.0,0,0,12.7,11.0,1115
2024-04-04,2024,4,4,3,0,0,0,흐림,기타,15.5,12.4,20.3,0.0,0,0,12.75,11.0,2453
2024-04-05,2024,4,5,4,0,0,0,흐림,기타,14.0,10.2,18.8,0.0,0,0,12.766666666666667,12.0,6394
2024-04-06,2024,4,6,5,1,0,0,흐림,안개,12.7,8.0,18.9,0.0,0,0,12.816666666666666,12.5,17241
